Order ID,Product Name,Category,Price (INR),Quantity Sold,Total Sales (INR),Order Date,Payment Method,Customer Rating,Month,Year,Profit (INR),Discount %,Customer Segment,Region
ORD00426,Bedsheet,Home & Kitchen,7322.87,3,21968.61,2024-02-22,COD,5.0,February,2024,4393.722000000001,8,Online,South
ORD00427,Fiction Novel,Books,25144.48,4,100577.92,2024-05-05,Net Banking,1.3,May,2024,20115.584000000003,17,Wholesale,South
ORD00428,Mixer Grinder,Home & Kitchen,16289.17,5,81445.85,2024-11-14,Net Banking,2.6,November,2024,16289.170000000002,24,Online,North
ORD00429,Comic Book,Books,24973.13,3,74919.39,2024-12-08,Debit Card,3.2,December,2024,14983.878,5,Wholesale,East
ORD00430,Cookware Set,Home & Kitchen,5804.38,2,11608.76,2024-05-16,COD,2.2,May,2024,2321.752,12,Online,North
ORD00431,Jeans,Clothing,43502.85,1,43502.85,2024-03-13,Net Banking,4.2,March,2024,8700.57,18,Online,South
ORD00432,Smartphone,Electronics,46770.01,5,233850.05,2024-04-10,Net Banking,2.9,April,2024,46770.01,20,Online,West
ORD00433,Laptop,Electronics,38160.98,2,76321.96,2024-03-31,Debit Card,4.0,March,2024,15264.392000000002,18,Retail,West
ORD00434,Headphones,Electronics,14797.27,2,29594.54,2025-01-25,UPI,3.4,January,2025,5918.908,16,Retail,South
ORD00435,Shampoo,Beauty,16951.57,5,84757.85,2024-03-28,Wallet,2.0,March,2024,16951.570000000003,23,Wholesale,South
ORD00436,Smartphone,Electronics,20087.65,2,40175.3,2024-10-27,Wallet,2.7,October,2024,8035.060000000001,27,Wholesale,West
ORD00437,Face Cream,Beauty,45544.54,4,182178.16,2024-04-23,COD,3.0,April,2024,36435.632000000005,19,Retail,North
ORD00438,Shampoo,Beauty,4986.9,1,4986.9,2024-12-23,COD,4.4,December,2024,997.38,6,Wholesale,North
ORD00439,Bedsheet,Home & Kitchen,37890.56,1,37890.56,2024-06-30,COD,2.4,June,2024,7578.112,6,Retail,South
ORD00440,Tablet,Electronics,26947.54,2,53895.08,2024-06-05,Net Banking,4.1,June,2024,10779.016000000001,27,Online,North
ORD00441,Headphones,Electronics,16929.74,3,50789.22,2024-03-17,Wallet,1.5,March,2024,10157.844000000001,26,Wholesale,West
ORD00442,Smartphone,Electronics,30310.92,3,90932.76,2024-04-20,UPI,3.5,April,2024,18186.552,23,Wholesale,North
ORD00443,Educational Book,Books,33643.5,5,168217.5,2024-06-16,UPI,4.2,June,2024,33643.5,29,Retail,South
ORD00444,Cookbook,Books,27847.81,3,83543.43,2024-09-16,Net Banking,4.3,September,2024,16708.685999999998,30,Wholesale,West
ORD00445,Educational Book,Books,19055.03,3,57165.09,2024-08-25,Credit Card,4.3,August,2024,11433.018,26,Wholesale,North
ORD00446,Self-Help Book,Books,24012.7,1,24012.7,2024-11-26,Credit Card,4.8,November,2024,4802.54,30,Online,East
ORD00447,Sneakers,Clothing,8182.19,2,16364.38,2024-08-04,COD,4.2,August,2024,3272.876,30,Wholesale,West
ORD00448,Hair Dryer,Beauty,35810.63,4,143242.52,2024-04-06,UPI,1.2,April,2024,28648.504,26,Online,West
ORD00449,T-Shirt,Clothing,23433.86,1,23433.86,2024-08-17,COD,3.8,August,2024,4686.772,21,Retail,East
ORD00450,Tablet,Electronics,42946.11,4,171784.44,2024-08-31,UPI,3.2,August,2024,34356.888,24,Wholesale,East
ORD00451,Sneakers,Clothing,3995.44,4,15981.76,2024-05-26,Debit Card,4.0,May,2024,3196.3520000000003,14,Online,West
ORD00452,Face Cream,Beauty,38728.75,1,38728.75,2024-10-05,Wallet,4.0,October,2024,7745.75,10,Retail,East
ORD00453,Jacket,Clothing,46205.47,3,138616.41,2024-09-07,Credit Card,2.7,September,2024,27723.282000000003,19,Wholesale,South
ORD00454,Jeans,Clothing,7631.48,3,22894.44,2024-07-18,Debit Card,3.0,July,2024,4578.888,26,Retail,South
ORD00455,Comic Book,Books,4581.73,4,18326.92,2024-05-24,Credit Card,3.4,May,2024,3665.384,15,Wholesale,South
ORD00456,Tablet,Electronics,9761.64,3,29284.92,2024-08-27,Wallet,2.5,August,2024,5856.984,9,Retail,West
ORD00457,Hair Dryer,Beauty,1582.84,3,4748.52,2024-09-10,Debit Card,2.9,September,2024,949.7040000000002,5,Retail,East
ORD00458,Laptop,Electronics,8902.26,5,44511.3,2025-01-08,Debit Card,2.4,January,2025,8902.26,12,Online,East
ORD00459,Sofa Cover,Home & Kitchen,1549.63,1,1549.63,2024-11-27,COD,3.0,November,2024,309.92600000000004,25,Retail,North
ORD00460,Educational Book,Books,23520.5,5,117602.5,2024-04-26,Debit Card,1.2,April,2024,23520.5,16,Wholesale,North
ORD00461,Face Cream,Beauty,18729.61,1,18729.61,2024-04-03,COD,1.0,April,2024,3745.9220000000005,16,Wholesale,East
ORD00462,Self-Help Book,Books,18085.73,3,54257.19,2024-07-12,Net Banking,4.1,July,2024,10851.438000000002,9,Online,East
ORD00463,Lipstick,Beauty,29844.59,3,89533.77,2024-06-28,Credit Card,3.9,June,2024,17906.754,11,Wholesale,East
ORD00464,Tablet,Electronics,12964.52,2,25929.04,2024-11-23,Wallet,2.7,November,2024,5185.808000000001,8,Wholesale,West
ORD00465,Tablet,Electronics,43431.64,5,217158.2,2024-06-20,Credit Card,4.4,June,2024,43431.64000000001,10,Wholesale,East
ORD00466,Smartwatch,Electronics,31005.06,4,124020.24,2024-07-22,Net Banking,4.0,July,2024,24804.048000000003,17,Retail,North
ORD00467,Face Cream,Beauty,16010.24,3,48030.72,2024-11-21,Net Banking,1.6,November,2024,9606.144,24,Retail,West
ORD00468,Headphones,Electronics,18451.91,5,92259.55,2024-09-12,UPI,4.9,September,2024,18451.91,19,Wholesale,East
ORD00469,Smartwatch,Electronics,31793.09,4,127172.36,2024-02-19,COD,4.8,February,2024,25434.472,7,Online,North
ORD00470,T-Shirt,Clothing,36666.62,4,146666.48,2024-09-28,Net Banking,2.1,September,2024,29333.296000000002,27,Retail,West
ORD00471,Smartphone,Electronics,38681.26,1,38681.26,2024-07-17,COD,2.0,July,2024,7736.252,12,Online,East
ORD00472,Cookware Set,Home & Kitchen,29493.06,3,88479.18,2024-07-24,Credit Card,4.2,July,2024,17695.836,24,Wholesale,East
ORD00473,Bedsheet,Home & Kitchen,30009.2,2,60018.4,2024-06-13,Debit Card,3.0,June,2024,12003.68,20,Wholesale,East
ORD00474,T-Shirt,Clothing,23089.32,2,46178.64,2024-09-29,Net Banking,3.1,September,2024,9235.728000000001,17,Retail,West
ORD00475,Sofa Cover,Home & Kitchen,32460.13,4,129840.52,2024-04-28,Credit Card,3.7,April,2024,25968.104000000003,22,Wholesale,North
ORD00476,Smartwatch,Electronics,29509.14,3,88527.42,2024-12-15,Net Banking,4.1,December,2024,17705.484,14,Retail,North
ORD00477,Educational Book,Books,5528.69,3,16586.07,2024-09-11,Debit Card,4.2,September,2024,3317.214,23,Wholesale,South
ORD00478,Fiction Novel,Books,11864.67,5,59323.35,2024-09-13,Net Banking,2.8,September,2024,11864.67,21,Wholesale,East
ORD00479,Sofa Cover,Home & Kitchen,14273.74,2,28547.48,2024-12-19,Net Banking,3.8,December,2024,5709.496,28,Retail,South
ORD00480,Educational Book,Books,26806.06,3,80418.18,2024-07-19,Wallet,4.3,July,2024,16083.635999999999,23,Retail,South
ORD00481,Jacket,Clothing,18757.07,4,75028.28,2024-11-16,UPI,4.2,November,2024,15005.656,30,Retail,North
ORD00482,Self-Help Book,Books,19661.09,4,78644.36,2024-06-01,Net Banking,2.5,June,2024,15728.872000000001,27,Wholesale,West
ORD00483,Self-Help Book,Books,27434.25,1,27434.25,2024-03-02,COD,3.8,March,2024,5486.85,30,Wholesale,West
ORD00484,Educational Book,Books,6322.42,4,25289.68,2024-08-30,UPI,4.0,August,2024,5057.936000000001,9,Online,North
ORD00485,Comic Book,Books,4316.82,2,8633.64,2024-05-02,Credit Card,3.6,May,2024,1726.728,30,Retail,West
ORD00486,Dress,Clothing,45426.39,4,181705.56,2024-10-31,Net Banking,2.8,October,2024,36341.112,25,Wholesale,South
ORD00487,Laptop,Electronics,14971.45,3,44914.35,2024-06-02,UPI,4.5,June,2024,8982.87,27,Wholesale,East
ORD00488,Bedsheet,Home & Kitchen,12245.12,2,24490.24,2024-08-27,COD,4.5,August,2024,4898.048000000001,13,Retail,North
ORD00489,Cookbook,Books,48405.89,4,193623.56,2024-03-31,Wallet,4.9,March,2024,38724.712,16,Online,East
ORD00490,Hair Dryer,Beauty,12757.67,5,63788.35,2024-11-19,UPI,3.3,November,2024,12757.67,25,Retail,West
ORD00491,Dress,Clothing,33071.09,2,66142.18,2024-10-05,COD,3.5,October,2024,13228.436,5,Online,East
ORD00492,Hair Dryer,Beauty,4869.56,1,4869.56,2024-04-04,UPI,1.9,April,2024,973.9120000000001,30,Wholesale,West
ORD00493,T-Shirt,Clothing,45127.31,4,180509.24,2025-01-15,COD,4.2,January,2025,36101.848,30,Online,West
ORD00494,Bedsheet,Home & Kitchen,8867.72,1,8867.72,2024-10-01,Net Banking,4.3,October,2024,1773.5439999999999,5,Wholesale,South
ORD00495,Cookware Set,Home & Kitchen,31749.94,1,31749.94,2024-05-25,COD,3.1,May,2024,6349.988,19,Retail,West
ORD00496,Shampoo,Beauty,40944.77,2,81889.54,2024-11-03,Credit Card,2.9,November,2024,16377.908,6,Retail,South
ORD00497,Table Lamp,Home & Kitchen,20859.61,4,83438.44,2024-04-24,Wallet,4.9,April,2024,16687.688000000002,26,Retail,South
ORD00498,Educational Book,Books,6884.74,5,34423.7,2024-08-12,Net Banking,1.4,August,2024,6884.74,20,Online,South
ORD00499,Jeans,Clothing,40238.5,3,120715.5,2024-07-21,Wallet,3.9,July,2024,24143.100000000002,29,Wholesale,North
ORD00500,Smartphone,Electronics,10422.28,5,52111.4,2024-06-26,Net Banking,3.5,June,2024,10422.28,12,Retail,North
ORD00501,Self-Help Book,Books,13862.56,1,13862.56,2024-12-31,Wallet,1.6,December,2024,2772.512,17,Retail,West
ORD00502,Face Cream,Beauty,35911.22,4,143644.88,2024-09-12,Credit Card,4.1,September,2024,28728.976000000002,25,Wholesale,South
ORD00503,Jacket,Clothing,16523.69,3,49571.07,2024-08-17,Credit Card,2.8,August,2024,9914.214,5,Retail,North
ORD00504,Lipstick,Beauty,6566.03,5,32830.15,2024-04-20,COD,2.6,April,2024,6566.030000000001,20,Wholesale,South
ORD00505,Bedsheet,Home & Kitchen,18799.05,3,56397.15,2025-02-01,UPI,4.3,February,2025,11279.43,11,Wholesale,East
ORD00506,Headphones,Electronics,8436.71,5,42183.55,2024-04-13,Wallet,4.9,April,2024,8436.710000000001,9,Wholesale,East
ORD00507,Cookware Set,Home & Kitchen,19380.5,4,77522.0,2024-06-23,UPI,3.3,June,2024,15504.400000000001,26,Wholesale,East
ORD00508,Lipstick,Beauty,20228.05,3,60684.15,2025-02-01,UPI,1.2,February,2025,12136.830000000002,27,Wholesale,West
ORD00509,Laptop,Electronics,28606.86,5,143034.3,2024-08-16,UPI,4.8,August,2024,28606.86,7,Online,South
ORD00510,Fiction Novel,Books,16803.76,4,67215.04,2024-05-26,Wallet,4.0,May,2024,13443.008,16,Retail,East
ORD00511,Face Cream,Beauty,18093.34,5,90466.7,2025-01-21,Credit Card,4.2,January,2025,18093.34,30,Online,North
ORD00512,Tablet,Electronics,31737.13,5,158685.65,2024-04-12,Net Banking,4.0,April,2024,31737.13,20,Retail,East
ORD00513,Lipstick,Beauty,49861.17,3,149583.51,2024-09-24,UPI,2.5,September,2024,29916.702000000005,23,Online,East
ORD00514,Educational Book,Books,21233.35,1,21233.35,2024-09-02,COD,1.7,September,2024,4246.67,9,Wholesale,East
ORD00515,Sofa Cover,Home & Kitchen,776.91,5,3884.55,2024-07-16,COD,4.2,July,2024,776.9100000000001,26,Retail,West
ORD00516,Lipstick,Beauty,25542.71,1,25542.71,2024-12-14,UPI,2.2,December,2024,5108.542,29,Retail,North
ORD00517,Sneakers,Clothing,10818.28,5,54091.4,2024-07-22,UPI,1.6,July,2024,10818.28,18,Online,South
ORD00518,Tablet,Electronics,45801.19,5,229005.95,2024-10-24,Credit Card,2.4,October,2024,45801.19,9,Online,North
ORD00519,Face Cream,Beauty,6963.56,2,13927.12,2024-12-06,Debit Card,3.3,December,2024,2785.4240000000004,19,Retail,South
ORD00520,Smartphone,Electronics,37082.11,1,37082.11,2024-06-12,UPI,4.4,June,2024,7416.4220000000005,21,Online,West
ORD00521,Cookbook,Books,6842.69,1,6842.69,2024-06-04,UPI,3.6,June,2024,1368.538,18,Online,West
ORD00522,Perfume,Beauty,7283.96,1,7283.96,2024-04-08,COD,2.0,April,2024,1456.7920000000001,24,Online,West
ORD00523,Cookware Set,Home & Kitchen,218.58,5,1092.9,2024-04-20,Wallet,4.8,April,2024,218.58000000000004,9,Wholesale,West
ORD00524,Laptop,Electronics,38689.7,3,116069.1,2024-09-28,Debit Card,1.9,September,2024,23213.820000000003,16,Wholesale,South
ORD00525,Table Lamp,Home & Kitchen,8863.97,2,17727.94,2024-09-26,UPI,4.5,September,2024,3545.5879999999997,20,Online,East
ORD00526,Sneakers,Clothing,12472.17,5,62360.85,2024-04-23,UPI,1.9,April,2024,12472.17,30,Online,South
ORD00527,Jeans,Clothing,8734.44,1,8734.44,2024-10-26,Debit Card,2.5,October,2024,1746.8880000000001,30,Wholesale,North
ORD00528,Perfume,Beauty,32422.04,5,162110.2,2024-02-18,Net Banking,1.9,February,2024,32422.040000000005,20,Wholesale,West
ORD00529,Laptop,Electronics,45532.34,5,227661.7,2024-04-28,Credit Card,3.6,April,2024,45532.340000000004,25,Retail,West
ORD00530,Face Cream,Beauty,22534.8,4,90139.2,2024-08-30,COD,1.4,August,2024,18027.84,11,Retail,North
ORD00531,Self-Help Book,Books,26058.55,1,26058.55,2024-10-28,UPI,2.0,October,2024,5211.71,8,Wholesale,South
ORD00532,Bedsheet,Home & Kitchen,13348.84,2,26697.68,2024-07-27,COD,4.2,July,2024,5339.536,5,Online,East
ORD00533,Table Lamp,Home & Kitchen,46792.3,1,46792.3,2024-06-16,Credit Card,4.9,June,2024,9358.460000000001,9,Online,East
ORD00534,Sofa Cover,Home & Kitchen,15764.25,4,63057.0,2024-05-12,COD,4.0,May,2024,12611.400000000001,27,Online,North
ORD00535,Smartwatch,Electronics,45019.0,5,225095.0,2025-01-07,COD,4.7,January,2025,45019.0,30,Online,East
ORD00536,Dress,Clothing,42794.4,4,171177.6,2024-06-25,COD,4.6,June,2024,34235.520000000004,14,Retail,South
ORD00537,Educational Book,Books,492.53,1,492.53,2024-04-15,Credit Card,4.4,April,2024,98.506,26,Wholesale,South
ORD00538,Sofa Cover,Home & Kitchen,30721.51,4,122886.04,2024-07-28,Wallet,3.4,July,2024,24577.208,9,Online,North
ORD00539,Cookware Set,Home & Kitchen,17162.64,3,51487.92,2024-07-12,COD,4.7,July,2024,10297.584,8,Retail,South
ORD00540,Cookbook,Books,45888.54,3,137665.62,2024-04-08,Credit Card,2.0,April,2024,27533.124,6,Online,West
ORD00541,Table Lamp,Home & Kitchen,49052.43,3,147157.29,2024-12-02,Debit Card,4.5,December,2024,29431.458000000002,24,Wholesale,North
ORD00542,Sofa Cover,Home & Kitchen,2435.97,1,2435.97,2024-03-30,Credit Card,2.3,March,2024,487.19399999999996,14,Retail,South
ORD00543,Table Lamp,Home & Kitchen,48128.02,4,192512.08,2024-05-13,Wallet,3.2,May,2024,38502.416,30,Wholesale,North
ORD00544,Perfume,Beauty,47111.56,5,235557.8,2024-04-30,UPI,2.9,April,2024,47111.56,23,Wholesale,East
ORD00545,Educational Book,Books,8091.3,5,40456.5,2024-08-14,Credit Card,2.0,August,2024,8091.3,30,Retail,South
ORD00546,Bedsheet,Home & Kitchen,43217.1,5,216085.5,2024-12-18,Debit Card,2.6,December,2024,43217.100000000006,5,Retail,West
ORD00547,Jacket,Clothing,35592.76,2,71185.52,2024-05-06,Debit Card,4.6,May,2024,14237.104000000001,28,Retail,South
ORD00548,Hair Dryer,Beauty,9534.89,5,47674.45,2024-07-14,Net Banking,4.2,July,2024,9534.89,9,Retail,North
ORD00549,Shampoo,Beauty,46990.87,4,187963.48,2024-04-02,COD,1.7,April,2024,37592.696,17,Retail,North
ORD00550,Table Lamp,Home & Kitchen,31137.03,5,155685.15,2024-12-29,Credit Card,2.6,December,2024,31137.03,8,Retail,South
ORD00551,Laptop,Electronics,35821.16,4,143284.64,2025-02-07,Debit Card,2.1,February,2025,28656.928000000004,20,Retail,West
ORD00552,Shampoo,Beauty,28156.95,5,140784.75,2024-05-06,UPI,2.7,May,2024,28156.95,28,Online,West
ORD00553,Lipstick,Beauty,9335.19,2,18670.38,2024-11-28,COD,3.9,November,2024,3734.0760000000005,20,Wholesale,West
ORD00554,T-Shirt,Clothing,25114.77,2,50229.54,2024-08-07,COD,3.6,August,2024,10045.908000000001,27,Retail,North
ORD00555,Lipstick,Beauty,19961.03,3,59883.09,2024-11-28,Credit Card,2.9,November,2024,11976.618,6,Online,South
ORD00556,Laptop,Electronics,38488.04,2,76976.08,2024-08-04,UPI,1.1,August,2024,15395.216,21,Online,East
ORD00557,Perfume,Beauty,20202.56,5,101012.8,2024-05-17,Credit Card,3.6,May,2024,20202.56,24,Online,North
ORD00558,Headphones,Electronics,39008.37,3,117025.11,2024-09-21,Net Banking,2.2,September,2024,23405.022,28,Wholesale,West
ORD00559,Perfume,Beauty,9946.27,1,9946.27,2024-12-19,Credit Card,1.1,December,2024,1989.2540000000001,16,Retail,South
ORD00560,T-Shirt,Clothing,7994.76,5,39973.8,2024-09-23,Debit Card,1.5,September,2024,7994.760000000001,22,Online,West
ORD00561,Cookware Set,Home & Kitchen,6341.62,3,19024.86,2024-12-06,Credit Card,4.4,December,2024,3804.972,7,Wholesale,East
ORD00562,Jeans,Clothing,37503.57,4,150014.28,2024-04-03,COD,1.8,April,2024,30002.856,5,Wholesale,West
ORD00563,Fiction Novel,Books,36760.35,1,36760.35,2024-08-27,Credit Card,1.5,August,2024,7352.07,5,Wholesale,West
ORD00564,Jacket,Clothing,38023.86,5,190119.3,2024-07-22,Credit Card,2.1,July,2024,38023.86,23,Online,East
ORD00565,Dress,Clothing,17983.34,1,17983.34,2024-02-20,COD,1.5,February,2024,3596.668,15,Retail,South
ORD00566,Bedsheet,Home & Kitchen,25457.34,5,127286.7,2024-05-11,UPI,4.3,May,2024,25457.34,9,Online,North
ORD00567,Self-Help Book,Books,26220.67,4,104882.68,2024-04-30,Net Banking,3.3,April,2024,20976.536,16,Online,South
ORD00568,Educational Book,Books,48670.07,1,48670.07,2025-02-01,UPI,4.2,February,2025,9734.014000000001,7,Retail,East
ORD00569,Smartphone,Electronics,12197.36,5,60986.8,2025-01-10,Debit Card,3.5,January,2025,12197.36,5,Retail,West
ORD00570,Tablet,Electronics,14488.22,4,57952.88,2024-12-25,Net Banking,2.7,December,2024,11590.576000000001,5,Retail,South
ORD00571,Table Lamp,Home & Kitchen,33547.94,2,67095.88,2025-01-15,Net Banking,1.1,January,2025,13419.176000000001,12,Wholesale,North
ORD00572,Sneakers,Clothing,4800.26,5,24001.3,2024-03-23,UPI,2.2,March,2024,4800.26,14,Retail,East
ORD00573,Cookware Set,Home & Kitchen,36429.57,4,145718.28,2024-04-08,Credit Card,4.6,April,2024,29143.656000000003,15,Online,South
ORD00574,Tablet,Electronics,29775.43,4,119101.72,2024-02-17,Debit Card,4.6,February,2024,23820.344,16,Retail,North
ORD00575,Perfume,Beauty,10736.32,3,32208.96,2024-07-15,UPI,3.7,July,2024,6441.792,17,Online,East
ORD00576,Self-Help Book,Books,8005.02,5,40025.1,2024-05-10,UPI,2.5,May,2024,8005.02,16,Wholesale,North
ORD00577,Perfume,Beauty,32078.48,3,96235.44,2024-03-27,Credit Card,4.5,March,2024,19247.088,18,Online,East
ORD00578,Smartwatch,Electronics,31277.18,1,31277.18,2024-09-10,Debit Card,3.0,September,2024,6255.436000000001,6,Online,West
ORD00579,Headphones,Electronics,31094.13,1,31094.13,2024-11-03,UPI,2.7,November,2024,6218.826000000001,23,Retail,South
ORD00580,Comic Book,Books,15881.67,4,63526.68,2025-01-19,Wallet,4.3,January,2025,12705.336000000001,22,Retail,North
ORD00581,Jacket,Clothing,16129.77,4,64519.08,2024-06-19,Debit Card,1.0,June,2024,12903.816,7,Online,East
ORD00582,Hair Dryer,Beauty,39478.69,5,197393.45,2024-11-24,Credit Card,2.7,November,2024,39478.69,27,Retail,North
ORD00583,Comic Book,Books,29635.8,3,88907.4,2025-01-16,Credit Card,1.2,January,2025,17781.48,21,Wholesale,North
ORD00584,Smartwatch,Electronics,7892.27,2,15784.54,2024-05-02,Net Banking,1.1,May,2024,3156.9080000000004,30,Wholesale,South
ORD00585,Tablet,Electronics,45112.24,3,135336.72,2024-11-13,Wallet,4.7,November,2024,27067.344,12,Retail,West
ORD00586,Jeans,Clothing,26527.78,4,106111.12,2024-02-15,Net Banking,3.7,February,2024,21222.224000000002,30,Wholesale,North
ORD00587,Cookware Set,Home & Kitchen,37170.4,5,185852.0,2024-05-08,Debit Card,3.7,May,2024,37170.4,14,Retail,East
ORD00588,Jeans,Clothing,47535.79,5,237678.95,2024-02-15,Debit Card,1.8,February,2024,47535.79000000001,30,Online,East
ORD00589,Bedsheet,Home & Kitchen,30252.89,4,121011.56,2024-12-16,Wallet,4.1,December,2024,24202.312,6,Online,West
ORD00590,Sneakers,Clothing,3126.9,3,9380.7,2024-10-30,COD,1.9,October,2024,1876.1400000000003,23,Wholesale,East
ORD00591,Self-Help Book,Books,40295.47,3,120886.41,2024-04-29,UPI,2.8,April,2024,24177.282000000003,13,Retail,West
ORD00592,Perfume,Beauty,462.0,4,1848.0,2024-06-18,COD,3.4,June,2024,369.6,11,Retail,East
ORD00593,Lipstick,Beauty,22475.54,3,67426.62,2024-03-15,UPI,1.6,March,2024,13485.324,8,Wholesale,South
ORD00594,Headphones,Electronics,19218.55,2,38437.1,2024-09-20,Wallet,4.5,September,2024,7687.42,30,Online,North
ORD00595,Smartwatch,Electronics,31162.39,5,155811.95,2024-04-16,Credit Card,3.4,April,2024,31162.390000000003,25,Wholesale,South
ORD00596,Hair Dryer,Beauty,16017.54,1,16017.54,2024-06-15,UPI,3.5,June,2024,3203.5080000000003,22,Online,North
ORD00597,Cookware Set,Home & Kitchen,19008.81,4,76035.24,2024-07-05,COD,4.2,July,2024,15207.048000000003,17,Retail,North
ORD00598,Headphones,Electronics,22353.43,3,67060.29,2024-12-02,Debit Card,1.3,December,2024,13412.057999999999,15,Online,North
ORD00599,Mixer Grinder,Home & Kitchen,30122.28,5,150611.4,2025-01-30,UPI,4.8,January,2025,30122.28,28,Wholesale,South
ORD00600,Tablet,Electronics,7289.72,5,36448.6,2024-05-29,Wallet,1.9,May,2024,7289.72,8,Retail,North
ORD00601,Smartwatch,Electronics,32122.43,4,128489.72,2024-02-22,COD,2.8,February,2024,25697.944000000003,29,Wholesale,South
ORD00602,Sneakers,Clothing,43852.34,3,131557.02,2024-04-24,Net Banking,4.2,April,2024,26311.404,25,Wholesale,West
ORD00603,Bedsheet,Home & Kitchen,23005.86,1,23005.86,2024-07-18,Credit Card,4.8,July,2024,4601.1720000000005,29,Online,East
ORD00604,Sneakers,Clothing,48580.6,1,48580.6,2024-10-09,UPI,3.0,October,2024,9716.12,8,Wholesale,East
ORD00605,Face Cream,Beauty,10320.87,5,51604.35,2025-02-05,Wallet,2.8,February,2025,10320.87,14,Online,North
ORD00606,Cookware Set,Home & Kitchen,43149.24,1,43149.24,2024-07-06,UPI,1.9,July,2024,8629.848,9,Retail,South
ORD00607,Self-Help Book,Books,567.81,4,2271.24,2025-01-17,Wallet,4.5,January,2025,454.248,13,Online,East
ORD00608,Comic Book,Books,6705.43,5,33527.15,2024-09-01,Wallet,4.5,September,2024,6705.43,28,Retail,South
ORD00609,T-Shirt,Clothing,29974.35,5,149871.75,2025-01-01,Wallet,3.1,January,2025,29974.350000000002,7,Online,South
ORD00610,Tablet,Electronics,5739.3,4,22957.2,2024-07-15,Credit Card,4.6,July,2024,4591.4400000000005,21,Wholesale,North
ORD00611,Jeans,Clothing,21417.72,4,85670.88,2024-07-20,Debit Card,4.5,July,2024,17134.176000000003,7,Online,East
ORD00612,Table Lamp,Home & Kitchen,25404.68,4,101618.72,2025-01-11,Credit Card,4.6,January,2025,20323.744000000002,20,Online,North
ORD00613,Mixer Grinder,Home & Kitchen,27582.01,2,55164.02,2024-02-13,Debit Card,1.5,February,2024,11032.804,8,Retail,North
ORD00614,Bedsheet,Home & Kitchen,23584.89,3,70754.67,2024-07-07,Wallet,4.1,July,2024,14150.934000000001,22,Wholesale,East
ORD00615,Educational Book,Books,24444.89,3,73334.67,2024-08-29,Wallet,1.2,August,2024,14666.934000000001,21,Online,East
ORD00616,Dress,Clothing,8080.22,2,16160.44,2024-03-07,Debit Card,3.6,March,2024,3232.088,11,Wholesale,West
ORD00617,Lipstick,Beauty,27860.8,2,55721.6,2024-07-14,Credit Card,2.6,July,2024,11144.32,28,Online,West
ORD00618,Fiction Novel,Books,30468.47,3,91405.41,2024-06-27,Credit Card,1.7,June,2024,18281.082000000002,27,Online,South
ORD00619,Lipstick,Beauty,7718.78,1,7718.78,2024-12-28,Debit Card,1.1,December,2024,1543.756,9,Wholesale,East
ORD00620,Face Cream,Beauty,34866.42,1,34866.42,2024-12-18,COD,3.6,December,2024,6973.284,16,Online,West
ORD00621,Sneakers,Clothing,5369.5,1,5369.5,2024-10-09,COD,3.2,October,2024,1073.9,21,Wholesale,South
ORD00622,Perfume,Beauty,18338.76,5,91693.8,2024-02-15,Wallet,4.0,February,2024,18338.760000000002,27,Online,South
ORD00623,Headphones,Electronics,48287.49,4,193149.96,2024-11-28,UPI,1.1,November,2024,38629.992,17,Retail,South
ORD00624,T-Shirt,Clothing,18161.01,4,72644.04,2024-07-13,Credit Card,2.3,July,2024,14528.807999999999,27,Wholesale,West
ORD00625,Jeans,Clothing,21064.01,3,63192.03,2024-07-14,Net Banking,1.9,July,2024,12638.406,29,Online,East
ORD00626,Fiction Novel,Books,8598.22,5,42991.1,2025-02-07,UPI,1.4,February,2025,8598.22,7,Online,North
ORD00627,Smartwatch,Electronics,27897.4,2,55794.8,2024-11-05,COD,1.8,November,2024,11158.960000000001,13,Retail,South
ORD00628,Lipstick,Beauty,3153.16,2,6306.32,2024-08-27,Net Banking,4.4,August,2024,1261.2640000000001,21,Wholesale,West
ORD00629,Headphones,Electronics,25634.9,1,25634.9,2024-10-01,Net Banking,4.3,October,2024,5126.9800000000005,21,Online,West
ORD00630,Smartphone,Electronics,9427.83,3,28283.49,2024-06-14,Net Banking,4.2,June,2024,5656.698,24,Retail,North
ORD00631,Shampoo,Beauty,22564.13,1,22564.13,2024-10-10,Wallet,3.2,October,2024,4512.826,20,Online,North
ORD00632,Sneakers,Clothing,47288.95,1,47288.95,2025-01-10,Wallet,3.1,January,2025,9457.789999999999,29,Wholesale,West
ORD00633,Educational Book,Books,24537.79,3,73613.37,2024-10-09,Credit Card,1.6,October,2024,14722.673999999999,26,Online,East
ORD00634,Smartwatch,Electronics,22226.76,5,111133.8,2024-06-15,Debit Card,4.7,June,2024,22226.760000000002,17,Online,North
ORD00635,Hair Dryer,Beauty,14103.34,2,28206.68,2024-06-23,COD,1.6,June,2024,5641.336,23,Online,West
ORD00636,Sofa Cover,Home & Kitchen,19376.32,1,19376.32,2024-09-22,UPI,4.5,September,2024,3875.264,21,Online,North
ORD00637,Educational Book,Books,41619.15,1,41619.15,2024-05-11,Debit Card,4.9,May,2024,8323.83,8,Retail,East
ORD00638,Cookware Set,Home & Kitchen,14084.61,3,42253.83,2024-09-15,Wallet,4.9,September,2024,8450.766000000001,16,Retail,South
